Ride_ID,Fare,Distance_Miles,Ride_Request_Time,Pickup_Time,Dropoff_Time,Source_Zone,Destination_Zone,Driver_Rating_by_Customer,Ride_Status,Cancelled_By,Driver_ID,Customer_ID
9549,20.54,9.19,2023-03-17 06:55:19,2023-03-17 06:59:19,2023-03-17 08:18:19,The Bronx (Residential),Flushing (Queens),3,Completed,,DRV_6E4B91,CUST_015E399
9550,79.61,25.27,2023-02-25 22:32:06,2023-02-25 22:34:06,2023-02-25 23:55:06,Harlem (Manhattan),Financial District,5,Completed,,DRV_D08E5B,CUST_3AC118F
9551,12.34,4.06,2023-02-05 22:55:15,2023-02-05 23:08:15,2023-02-05 23:37:15,The Bronx (Residential),Flushing (Queens),4,Completed,,DRV_D22FA2,CUST_1E28922
9552,30.21,11.73,2023-03-19 16:53:25,2023-03-19 17:03:25,2023-03-19 17:53:25,Newark Liberty Airport (EWR),Upper East Side (Manhattan),5,Cancelled_by_Driver,Driver,DRV_1119CD,CUST_8C337BC
9553,28.97,5.94,2023-03-26 14:11:15,2023-03-26 14:25:15,2023-03-26 14:45:15,LaGuardia Airport (LGA),SoHo,3,Completed,,DRV_87B07B,CUST_42EB682
9554,17.36,3.47,2023-02-05 04:34:01,2023-02-05 04:44:01,2023-02-05 05:12:01,The Bronx (Residential),Williamsburg (Brooklyn),5,Completed,,DRV_AF50C5,CUST_8F21D08
9555,32.5,11.38,2023-01-01 19:04:40,2023-01-01 19:15:40,2023-01-01 20:19:40,Greenwich Village,Park Slope (Brooklyn),4,Cancelled_by_Customer,Customer,DRV_263172,CUST_96F9389
9556,23.74,4.55,2023-02-15 20:30:19,2023-02-15 20:45:19,2023-02-15 21:09:19,Upper East Side (Manhattan),Flushing (Queens),5,Completed,,DRV_F4341F,CUST_A272DAD
9557,18.8,6.56,2023-03-17 21:33:48,2023-03-17 21:46:48,2023-03-17 22:14:48,Financial District,Midtown Manhattan,3,Completed,,DRV_306914,CUST_C593143
9558,14.97,5.77,2023-02-27 11:26:38,2023-02-27 11:31:38,2023-02-27 11:48:38,Forest Hills (Queens),Newark Liberty Airport (EWR),2,Completed,,DRV_5DE361,CUST_D84E96A
9559,26.81,7.93,2023-03-22 11:55:02,2023-03-22 12:02:02,2023-03-22 12:34:02,The Bronx (Residential),Long Island City (Queens),5,Completed,,DRV_6163CA,CUST_7FE6D17
9560,36.53,11.82,2023-01-13 06:09:35,2023-01-13 06:10:35,2023-01-13 06:57:35,Park Slope (Brooklyn),Riverdale (Bronx),4,Completed,,DRV_0C315D,CUST_D9111D7
9561,26.35,11.91,2023-03-29 01:16:21,2023-03-29 01:25:21,2023-03-29 02:17:21,Midtown Manhattan,Flushing (Queens),4,Completed,,DRV_2E667E,CUST_66F46AA
9562,8.17,1.9,2023-03-10 04:41:50,2023-03-10 04:52:50,2023-03-10 05:15:50,Upper East Side (Manhattan),Riverdale (Bronx),4,Completed,,DRV_F07EDF,CUST_B699311
9563,19.69,5.42,2023-03-26 06:09:13,2023-03-26 06:19:13,2023-03-26 06:52:13,Upper East Side (Manhattan),Bay Ridge (Brooklyn),4,Completed,,DRV_203CDF,CUST_9FD3531
9564,8.46,2.18,2023-01-09 13:33:02,2023-01-09 13:42:02,2023-01-09 14:02:02,Bay Ridge (Brooklyn),Greenwich Village,5,Completed,,DRV_C36502,CUST_6A7C907
9565,12.79,4.05,2023-02-20 05:09:50,2023-02-20 05:24:50,2023-02-20 05:46:50,Riverdale (Bronx),The Bronx (Residential),2,Completed,,DRV_AD7FE2,CUST_E184481
9566,13.93,5.59,2023-01-01 11:48:58,2023-01-01 12:03:58,2023-01-01 12:40:58,Upper East Side (Manhattan),Midtown Manhattan,3,Completed,,DRV_006EC9,CUST_30CB033
9567,25.68,6.45,2023-01-01 14:28:55,2023-01-01 14:34:55,2023-01-01 14:55:55,The Bronx (Residential),Bay Ridge (Brooklyn),3,Completed,,DRV_A892CB,CUST_A21D5AC
9568,12.86,3.87,2023-01-12 16:35:14,2023-01-12 16:46:14,2023-01-12 17:08:14,Flushing (Queens),Forest Hills (Queens),5,Completed,,DRV_00BDF8,CUST_C859DB0
9569,19.17,7.73,2023-01-01 15:15:36,2023-01-01 15:29:36,2023-01-01 16:01:36,Harlem (Manhattan),Financial District,4,Completed,,DRV_E30984,CUST_A72B01B
9570,16.2,5.75,2023-02-22 22:05:19,2023-02-22 22:08:19,2023-02-22 22:25:19,LaGuardia Airport (LGA),Upper East Side (Manhattan),5,Completed,,DRV_7E75EC,CUST_560D8F9
9571,47.9,26.14,2023-03-13 22:04:38,2023-03-13 22:13:38,2023-03-13 23:22:38,Long Island City (Queens),Flushing (Queens),4,Completed,,DRV_0E3C83,CUST_E5F6544
9572,28.04,10.01,2023-01-28 16:16:00,2023-01-28 16:30:00,2023-01-28 17:14:00,SoHo,JFK Airport,4,Completed,,DRV_46FB1E,CUST_8BDA795
9573,13.29,4.23,2023-01-08 21:03:22,2023-01-08 21:10:22,2023-01-08 21:35:22,Upper East Side (Manhattan),Bay Ridge (Brooklyn),3,Completed,,DRV_DFEB55,CUST_F26F0DD
9574,7.53,1.16,2023-02-05 23:32:08,2023-02-05 23:38:08,2023-02-05 23:58:08,SoHo,Midtown Manhattan,4,Completed,,DRV_238803,CUST_D984CCD
9575,9.89,1.94,2023-01-03 08:41:07,2023-01-03 08:47:07,2023-01-03 09:11:07,Williamsburg (Brooklyn),Newark Liberty Airport (EWR),4,Completed,,DRV_F43873,CUST_EECB275
9576,6.72,1.01,2023-01-04 02:51:09,2023-01-04 02:59:09,2023-01-04 03:17:09,Flushing (Queens),Greenwich Village,2,Completed,,DRV_CD44DC,CUST_C019EA2
9577,24.33,11.21,2023-01-03 16:28:13,2023-01-03 16:34:13,2023-01-03 17:15:13,LaGuardia Airport (LGA),Harlem (Manhattan),4,Completed,,DRV_A180F9,CUST_4731D4A
9578,32.76,11.54,2023-01-04 16:43:42,2023-01-04 16:50:42,2023-01-04 17:36:42,Park Slope (Brooklyn),Forest Hills (Queens),4,Completed,,DRV_BB35AE,CUST_98BC4F6
9579,37.55,10.97,2023-03-22 01:16:58,2023-03-22 01:22:58,2023-03-22 02:40:58,Harlem (Manhattan),Long Island City (Queens),4,Completed,,DRV_D6B40C,CUST_270D784
9580,16.94,5.79,2023-01-17 22:26:11,2023-01-17 22:28:11,2023-01-17 23:00:11,Staten Island (Residential),Williamsburg (Brooklyn),2,Cancelled_by_Customer,Customer,DRV_904F8E,CUST_A524277
9581,14.81,5.65,2023-02-04 13:00:23,2023-02-04 13:11:23,2023-02-04 13:25:23,SoHo,Harlem (Manhattan),4,Completed,,DRV_940CE9,CUST_FA09886
9582,13.49,3.7,2023-01-15 17:01:50,2023-01-15 17:13:50,2023-01-15 17:25:50,Flushing (Queens),Staten Island (Residential),4,Completed,,DRV_221D8B,CUST_483EA3D
9583,29.63,9.81,2023-03-24 10:41:29,2023-03-24 10:51:29,2023-03-24 11:43:29,Newark Liberty Airport (EWR),Upper East Side (Manhattan),3,Completed,,DRV_2B8E89,CUST_1C3F786
9584,5.0,0.8,2023-03-31 08:53:46,2023-03-31 08:54:46,2023-03-31 09:12:46,Newark Liberty Airport (EWR),Midtown Manhattan,5,Completed,,DRV_A4B908,CUST_BA264BF
9585,10.07,4.02,2023-01-21 21:58:34,2023-01-21 22:00:34,2023-01-21 22:34:34,LaGuardia Airport (LGA),Greenwich Village,4,Completed,,DRV_4819D3,CUST_F769F68
9586,10.72,4.36,2023-03-29 17:14:49,2023-03-29 17:17:49,2023-03-29 17:46:49,Financial District,Park Slope (Brooklyn),3,Completed,,DRV_F051C2,CUST_AB2D9A5
9587,26.69,9.74,2023-01-16 19:13:27,2023-01-16 19:14:27,2023-01-16 20:11:27,Long Island City (Queens),JFK Airport,5,Cancelled_by_Driver,Driver,DRV_3C1666,CUST_295332B
9588,14.27,5.16,2023-02-21 23:08:51,2023-02-21 23:13:51,2023-02-21 23:45:51,Greenwich Village,Park Slope (Brooklyn),5,Completed,,DRV_B1221B,CUST_F43C3C4
9589,10.21,1.87,2023-03-01 01:38:06,2023-03-01 01:40:06,2023-03-01 01:52:06,Newark Liberty Airport (EWR),Greenwich Village,5,Completed,,DRV_C39932,CUST_9A8DC7E
9590,17.05,6.76,2023-03-06 11:14:50,2023-03-06 11:19:50,2023-03-06 11:49:50,Park Slope (Brooklyn),The Bronx (Residential),5,Completed,,DRV_2B8D8F,CUST_F51F5A1
9591,6.97,2.22,2023-01-03 14:44:33,2023-01-03 14:52:33,2023-01-03 15:11:33,Staten Island (Residential),JFK Airport,5,Completed,,DRV_E1A943,CUST_B6F6733
9592,28.82,9.96,2023-03-12 06:12:37,2023-03-12 06:22:37,2023-03-12 07:01:37,Harlem (Manhattan),LaGuardia Airport (LGA),1,Completed,,DRV_E30984,CUST_1E85FDE
9593,26.6,5.88,2023-01-31 15:25:33,2023-01-31 15:32:33,2023-01-31 16:22:33,Williamsburg (Brooklyn),The Bronx (Residential),5,Cancelled_by_Customer,Customer,DRV_6BE175,CUST_8FDA5FD
9594,12.86,3.44,2023-03-26 19:33:06,2023-03-26 19:35:06,2023-03-26 20:04:06,JFK Airport,Williamsburg (Brooklyn),4,Completed,,DRV_F7E88D,CUST_C3B988E
9595,19.53,8.3,2023-03-15 11:04:55,2023-03-15 11:10:55,2023-03-15 11:47:55,Financial District,Long Island City (Queens),2,Completed,,DRV_B1AA69,CUST_6C0DCA1
9596,8.51,2.34,2023-01-27 22:10:30,2023-01-27 22:24:30,2023-01-27 22:54:30,Riverdale (Bronx),Financial District,5,Completed,,DRV_7B3E25,CUST_41301B6
9597,13.37,6.36,2023-02-18 22:15:34,2023-02-18 22:23:34,2023-02-18 23:00:34,Bay Ridge (Brooklyn),Forest Hills (Queens),5,Completed,,DRV_5C5395,CUST_5977E06
9598,28.46,10.28,2023-03-05 11:25:07,2023-03-05 11:28:07,2023-03-05 12:53:07,Harlem (Manhattan),Greenwich Village,4,Completed,,DRV_ACA88A,CUST_C944FEB
9599,17.19,6.37,2023-03-06 07:04:38,2023-03-06 07:05:38,2023-03-06 07:44:38,Financial District,JFK Airport,4,Completed,,DRV_BA0B9D,CUST_39E86CA
9600,24.7,8.56,2023-03-16 03:34:03,2023-03-16 03:38:03,2023-03-16 04:28:03,Upper East Side (Manhattan),Forest Hills (Queens),4,Cancelled_by_Driver,Driver,DRV_BD54D1,CUST_39FF193
9601,8.53,1.27,2023-03-23 07:56:23,2023-03-23 07:57:23,2023-03-23 08:14:23,Financial District,The Bronx (Residential),4,Completed,,DRV_14815F,CUST_6080717
9602,21.23,8.74,2023-01-16 11:29:11,2023-01-16 11:35:11,2023-01-16 12:15:11,Staten Island (Residential),Harlem (Manhattan),5,Cancelled_by_Customer,Customer,DRV_2B8D8F,CUST_87A17F0
9603,43.43,11.76,2023-03-05 07:31:48,2023-03-05 07:43:48,2023-03-05 08:52:48,Greenwich Village,Upper East Side (Manhattan),5,Completed,,DRV_B44440,CUST_0C385C1
9604,22.18,7.44,2023-02-01 12:15:44,2023-02-01 12:21:44,2023-02-01 13:01:44,SoHo,Park Slope (Brooklyn),3,Completed,,DRV_40604B,CUST_A8E4A23
9605,8.81,2.01,2023-02-25 19:53:50,2023-02-25 20:03:50,2023-02-25 20:19:50,Midtown Manhattan,Greenwich Village,5,Completed,,DRV_798CE7,CUST_7E711CB
9606,29.0,8.73,2023-03-15 05:51:49,2023-03-15 05:58:49,2023-03-15 06:30:49,Midtown Manhattan,JFK Airport,4,Completed,,DRV_54F4E5,CUST_573EF9E
9607,17.01,6.14,2023-02-23 04:38:35,2023-02-23 04:51:35,2023-02-23 05:37:35,Upper East Side (Manhattan),Riverdale (Bronx),4,Completed,,DRV_2E9A65,CUST_18E6793
9608,27.58,7.71,2023-01-22 04:17:18,2023-01-22 04:30:18,2023-01-22 05:12:18,The Bronx (Residential),Staten Island (Residential),5,Completed,,DRV_A180F9,CUST_3C059D6
9609,13.27,3.65,2023-02-27 14:15:22,2023-02-27 14:18:22,2023-02-27 14:52:22,The Bronx (Residential),Williamsburg (Brooklyn),4,Completed,,DRV_9DD40C,CUST_7BC402A
9610,9.72,3.14,2023-01-03 06:29:04,2023-01-03 06:32:04,2023-01-03 06:59:04,Riverdale (Bronx),Park Slope (Brooklyn),4,Completed,,DRV_D64D7F,CUST_9B92CF5
9611,17.0,2.53,2023-02-19 17:03:10,2023-02-19 17:11:10,2023-02-19 17:35:10,Newark Liberty Airport (EWR),SoHo,4,Completed,,DRV_89D998,CUST_D912F51
9612,29.42,10.22,2023-02-24 03:19:29,2023-02-24 03:23:29,2023-02-24 03:50:29,Financial District,Bay Ridge (Brooklyn),4,Completed,,DRV_A50A94,CUST_B8A6993
9613,10.18,3.08,2023-03-06 17:25:25,2023-03-06 17:36:25,2023-03-06 17:54:25,Riverdale (Bronx),Greenwich Village,4,Completed,,DRV_1E4A74,CUST_689B6E0
9614,30.72,10.85,2023-02-20 09:18:08,2023-02-20 09:30:08,2023-02-20 10:16:08,Park Slope (Brooklyn),Park Slope (Brooklyn),5,Completed,,DRV_222716,CUST_1C11DF0
9615,7.9,1.11,2023-02-01 13:06:57,2023-02-01 13:09:57,2023-02-01 13:14:57,Riverdale (Bronx),Forest Hills (Queens),5,Completed,,DRV_0609EC,CUST_FB32F6B
9616,17.67,4.27,2023-01-24 02:12:49,2023-01-24 02:16:49,2023-01-24 02:53:49,Midtown Manhattan,Flushing (Queens),4,Cancelled_by_Driver,Driver,DRV_74B4F3,CUST_8E7B664
9617,12.66,3.25,2023-02-14 03:49:33,2023-02-14 04:00:33,2023-02-14 04:16:33,Bay Ridge (Brooklyn),Flushing (Queens),5,Completed,,DRV_241B0C,CUST_3A12452
9618,21.06,9.26,2023-03-05 10:44:05,2023-03-05 10:46:05,2023-03-05 11:36:05,Williamsburg (Brooklyn),Staten Island (Residential),5,Completed,,DRV_973C84,CUST_71B3FAB
9619,26.02,9.05,2023-02-05 19:13:52,2023-02-05 19:15:52,2023-02-05 20:14:52,Upper East Side (Manhattan),JFK Airport,4,Completed,,DRV_27DB73,CUST_E5BCAE8
9620,7.47,1.25,2023-03-20 08:05:43,2023-03-20 08:19:43,2023-03-20 08:40:43,Harlem (Manhattan),Bay Ridge (Brooklyn),3,Completed,,DRV_7C8D43,CUST_8BDA795
9621,10.56,3.91,2023-02-25 22:48:50,2023-02-25 22:59:50,2023-02-25 23:12:50,Forest Hills (Queens),LaGuardia Airport (LGA),5,Completed,,DRV_D64D7F,CUST_B5874FD
9622,16.49,4.35,2023-02-20 07:48:02,2023-02-20 07:55:02,2023-02-20 08:13:02,Harlem (Manhattan),Greenwich Village,4,No_Show_Customer,Customer,DRV_1F88B9,CUST_12D2D6D
9623,18.82,6.32,2023-02-11 10:27:04,2023-02-11 10:40:04,2023-02-11 11:05:04,The Bronx (Residential),LaGuardia Airport (LGA),4,Completed,,DRV_BB2F27,CUST_57C6E61
9624,38.72,18.54,2023-03-18 06:06:17,2023-03-18 06:08:17,2023-03-18 07:23:17,Park Slope (Brooklyn),Midtown Manhattan,4,Completed,,DRV_968CE2,CUST_8403B19
9625,7.3,1.79,2023-01-12 22:14:05,2023-01-12 22:15:05,2023-01-12 22:22:05,Park Slope (Brooklyn),Staten Island (Residential),4,Completed,,DRV_81BA5B,CUST_FA64DD4
9626,15.05,5.02,2023-01-23 11:00:19,2023-01-23 11:11:19,2023-01-23 11:30:19,JFK Airport,Upper East Side (Manhattan),5,Completed,,DRV_5DE361,CUST_DCE5FF3
9627,11.16,1.09,2023-03-05 05:36:35,2023-03-05 05:48:35,2023-03-05 06:01:35,The Bronx (Residential),Bay Ridge (Brooklyn),5,Completed,,DRV_D3B321,CUST_2B6254B
9628,25.86,9.85,2023-01-20 08:15:55,2023-01-20 08:29:55,2023-01-20 09:34:55,The Bronx (Residential),Midtown Manhattan,4,Completed,,DRV_D5713F,CUST_CBE0C72
9629,37.41,10.66,2023-03-06 19:37:52,2023-03-06 19:42:52,2023-03-06 20:38:52,Flushing (Queens),Midtown Manhattan,4,Completed,,DRV_90C71F,CUST_A03B5CA
9630,11.31,1.86,2023-01-07 08:35:49,2023-01-07 08:45:49,2023-01-07 08:54:49,The Bronx (Residential),Williamsburg (Brooklyn),3,Completed,,DRV_BF23E2,CUST_CB70F1F
9631,16.26,4.0,2023-03-04 19:18:11,2023-03-04 19:26:11,2023-03-04 19:56:11,Riverdale (Bronx),Staten Island (Residential),5,Completed,,DRV_8B7298,CUST_E415835
9632,18.15,6.4,2023-02-07 08:21:12,2023-02-07 08:33:12,2023-02-07 09:29:12,Newark Liberty Airport (EWR),Park Slope (Brooklyn),5,Completed,,DRV_34426A,CUST_D4CE928
9633,36.32,16.73,2023-03-01 15:08:40,2023-03-01 15:20:40,2023-03-01 17:19:40,Staten Island (Residential),JFK Airport,3,Completed,,DRV_8F24DA,CUST_3D125DD
9634,27.51,11.28,2023-02-01 06:26:12,2023-02-01 06:41:12,2023-02-01 07:49:12,SoHo,Newark Liberty Airport (EWR),5,Completed,,DRV_A03DF6,CUST_DD610FC
9635,5.99,1.08,2023-02-11 22:13:37,2023-02-11 22:26:37,2023-02-11 22:37:37,Williamsburg (Brooklyn),LaGuardia Airport (LGA),3,Completed,,DRV_7978E1,CUST_2591D34
9636,14.59,3.5,2023-01-15 08:11:48,2023-01-15 08:23:48,2023-01-15 09:05:48,Greenwich Village,Bay Ridge (Brooklyn),5,Completed,,DRV_9893AE,CUST_A5ACA97
9637,21.74,9.92,2023-02-13 08:41:47,2023-02-13 08:53:47,2023-02-13 09:29:47,Newark Liberty Airport (EWR),Williamsburg (Brooklyn),4,Completed,,DRV_C39932,CUST_2FC5CB3
9638,18.42,3.89,2023-03-09 10:55:33,2023-03-09 11:07:33,2023-03-09 11:36:33,Flushing (Queens),Financial District,5,Completed,,DRV_B420B8,CUST_39609D2
9639,13.64,4.1,2023-03-01 06:30:05,2023-03-01 06:42:05,2023-03-01 07:18:05,Newark Liberty Airport (EWR),Riverdale (Bronx),4,Completed,,DRV_440081,CUST_51BE0AC
9640,10.08,2.01,2023-01-18 09:15:05,2023-01-18 09:29:05,2023-01-18 09:41:05,Williamsburg (Brooklyn),Harlem (Manhattan),5,Completed,,DRV_6DD43C,CUST_A09B6CE
9641,18.8,8.36,2023-01-24 21:17:07,2023-01-24 21:32:07,2023-01-24 22:09:07,SoHo,Harlem (Manhattan),2,No_Show_Customer,Customer,DRV_874760,CUST_D426896
9642,26.72,7.73,2023-03-26 05:16:48,2023-03-26 05:19:48,2023-03-26 06:01:48,JFK Airport,Forest Hills (Queens),5,Completed,,DRV_25BD74,CUST_87989DC
9643,11.77,4.9,2023-01-18 16:19:48,2023-01-18 16:22:48,2023-01-18 16:54:48,Riverdale (Bronx),Forest Hills (Queens),4,Completed,,DRV_6AFE45,CUST_1FF0685
9644,13.08,3.16,2023-03-25 11:48:46,2023-03-25 12:00:46,2023-03-25 12:28:46,Williamsburg (Brooklyn),Riverdale (Bronx),5,No_Show_Customer,Customer,DRV_2AE062,CUST_C129692
9645,30.54,8.64,2023-03-02 02:36:27,2023-03-02 02:39:27,2023-03-02 03:12:27,Harlem (Manhattan),Long Island City (Queens),4,Completed,,DRV_21D5D1,CUST_2CC1C81
9646,12.36,3.1,2023-01-31 13:48:12,2023-01-31 14:00:12,2023-01-31 14:19:12,Park Slope (Brooklyn),Upper East Side (Manhattan),5,Cancelled_by_Customer,Customer,DRV_6E4B91,CUST_628B982
9647,13.86,5.2,2023-01-22 23:34:48,2023-01-22 23:44:48,2023-01-23 00:03:48,Williamsburg (Brooklyn),JFK Airport,4,Completed,,DRV_456831,CUST_2C0766A
9648,19.71,7.24,2023-01-03 05:22:26,2023-01-03 05:26:26,2023-01-03 06:12:26,LaGuardia Airport (LGA),Newark Liberty Airport (EWR),5,Completed,,DRV_E6E23C,CUST_26A49D5
9649,21.35,8.68,2023-03-26 17:04:24,2023-03-26 17:16:24,2023-03-26 17:58:24,Park Slope (Brooklyn),Greenwich Village,5,Completed,,DRV_2B45CF,CUST_23B81FA
9650,75.76,32.39,2023-02-18 19:46:42,2023-02-18 19:53:42,2023-02-18 22:20:42,Financial District,Upper East Side (Manhattan),4,Completed,,DRV_798CE7,CUST_663536B
9651,27.54,10.4,2023-01-06 09:26:50,2023-01-06 09:29:50,2023-01-06 10:06:50,Staten Island (Residential),Harlem (Manhattan),4,Completed,,DRV_270F6C,CUST_E8DCCAF
9652,11.37,3.29,2023-03-11 06:19:20,2023-03-11 06:25:20,2023-03-11 06:44:20,Financial District,Riverdale (Bronx),5,Completed,,DRV_9C358C,CUST_D1F8974
9653,43.72,24.96,2023-03-25 00:33:48,2023-03-25 00:41:48,2023-03-25 03:26:48,JFK Airport,Greenwich Village,4,Completed,,DRV_40604B,CUST_995D741
9654,24.02,10.6,2023-02-13 02:25:37,2023-02-13 02:28:37,2023-02-13 03:30:37,Midtown Manhattan,SoHo,2,No_Show_Customer,Customer,DRV_89C956,CUST_810013C
9655,14.63,6.31,2023-02-01 10:41:34,2023-02-01 10:44:34,2023-02-01 11:17:34,Bay Ridge (Brooklyn),JFK Airport,3,Completed,,DRV_98C604,CUST_46EFC14
9656,6.88,2.04,2023-01-13 00:02:33,2023-01-13 00:05:33,2023-01-13 00:32:33,Staten Island (Residential),JFK Airport,3,Completed,,DRV_B42907,CUST_1EF16D5
9657,38.37,11.97,2023-03-28 09:31:55,2023-03-28 09:38:55,2023-03-28 11:02:55,SoHo,Bay Ridge (Brooklyn),5,Completed,,DRV_EB964C,CUST_80617AA
9658,8.12,1.56,2023-03-23 01:40:00,2023-03-23 01:47:00,2023-03-23 02:02:00,Park Slope (Brooklyn),Staten Island (Residential),4,Completed,,DRV_923724,CUST_B169C0A
9659,9.41,2.56,2023-01-14 12:54:16,2023-01-14 13:03:16,2023-01-14 13:14:16,Flushing (Queens),Williamsburg (Brooklyn),5,Completed,,DRV_AAC087,CUST_9CB47CB
9660,10.85,0.94,2023-03-23 19:21:47,2023-03-23 19:28:47,2023-03-23 19:46:47,Greenwich Village,Midtown Manhattan,4,Completed,,DRV_6BAF5B,CUST_247DD4B
9661,10.18,2.08,2023-03-12 23:58:40,2023-03-13 00:08:40,2023-03-13 00:21:40,LaGuardia Airport (LGA),The Bronx (Residential),3,Completed,,DRV_816B6D,CUST_4841059
9662,13.34,4.55,2023-02-03 13:32:18,2023-02-03 13:38:18,2023-02-03 14:03:18,Riverdale (Bronx),Flushing (Queens),4,Completed,,DRV_ACA88A,CUST_CDBF73B
9663,23.36,8.42,2023-01-30 00:51:40,2023-01-30 00:58:40,2023-01-30 01:19:40,Midtown Manhattan,SoHo,5,Completed,,DRV_CC6C09,CUST_57A1B20
9664,55.73,19.12,2023-03-24 17:56:01,2023-03-24 18:05:01,2023-03-24 19:04:01,Williamsburg (Brooklyn),Bay Ridge (Brooklyn),2,Completed,,DRV_C68E72,CUST_F2B5DBF
9665,30.54,10.28,2023-03-31 10:51:12,2023-03-31 11:00:12,2023-03-31 11:25:12,Staten Island (Residential),LaGuardia Airport (LGA),4,Completed,,DRV_738D4F,CUST_33DBE48
9666,15.75,4.38,2023-03-05 20:18:28,2023-03-05 20:32:28,2023-03-05 21:02:28,Midtown Manhattan,Staten Island (Residential),5,Completed,,DRV_19BB1D,CUST_59927DD
9667,12.35,4.1,2023-02-20 22:21:18,2023-02-20 22:33:18,2023-02-20 22:53:18,Financial District,JFK Airport,4,Completed,,DRV_5A7B14,CUST_7FAE158
9668,17.05,8.19,2023-02-15 18:23:00,2023-02-15 18:31:00,2023-02-15 18:56:00,Midtown Manhattan,Flushing (Queens),3,Completed,,DRV_819A77,CUST_6E0A90B
9669,13.66,4.6,2023-02-27 22:34:32,2023-02-27 22:40:32,2023-02-27 23:06:32,Forest Hills (Queens),Riverdale (Bronx),4,Completed,,DRV_C36502,CUST_C212C9C
9670,18.43,5.83,2023-03-22 08:53:24,2023-03-22 09:03:24,2023-03-22 09:24:24,Forest Hills (Queens),Upper East Side (Manhattan),4,Completed,,DRV_6AED37,CUST_5F8B999
9671,10.64,2.64,2023-01-28 11:29:31,2023-01-28 11:30:31,2023-01-28 11:52:31,Williamsburg (Brooklyn),Financial District,4,Completed,,DRV_67A147,CUST_3DC8A5C
9672,31.82,17.24,2023-01-20 11:38:49,2023-01-20 11:39:49,2023-01-20 12:42:49,LaGuardia Airport (LGA),JFK Airport,5,Completed,,DRV_ECA9D3,CUST_8A160A5
9673,5.49,0.82,2023-02-02 07:54:27,2023-02-02 08:08:27,2023-02-02 08:27:27,Forest Hills (Queens),Newark Liberty Airport (EWR),3,Completed,,DRV_E769C4,CUST_2BE7BD8
9674,18.02,6.32,2023-03-01 15:34:30,2023-03-01 15:48:30,2023-03-01 16:24:30,The Bronx (Residential),Williamsburg (Brooklyn),5,Completed,,DRV_7978E1,CUST_0B80161
9675,16.82,5.76,2023-01-20 01:58:44,2023-01-20 02:07:44,2023-01-20 02:46:44,Upper East Side (Manhattan),JFK Airport,4,Completed,,DRV_F43873,CUST_3EDF76C
9676,23.11,8.39,2023-01-11 13:13:17,2023-01-11 13:28:17,2023-01-11 13:53:17,The Bronx (Residential),Riverdale (Bronx),5,Completed,,DRV_481C1A,CUST_969D9AC
9677,26.8,11.04,2023-01-04 10:06:53,2023-01-04 10:11:53,2023-01-04 11:02:53,Riverdale (Bronx),Newark Liberty Airport (EWR),4,Completed,,DRV_388220,CUST_AEC1949
9678,21.87,6.06,2023-01-10 05:34:51,2023-01-10 05:39:51,2023-01-10 06:12:51,Park Slope (Brooklyn),Financial District,4,Completed,,DRV_8F9EDE,CUST_0F9245F
9679,13.53,5.79,2023-01-20 08:03:34,2023-01-20 08:16:34,2023-01-20 08:35:34,Staten Island (Residential),Williamsburg (Brooklyn),3,Completed,,DRV_E7548C,CUST_F800DA5
9680,27.26,9.32,2023-03-05 23:27:26,2023-03-05 23:37:26,2023-03-06 00:28:26,Midtown Manhattan,Park Slope (Brooklyn),5,Completed,,DRV_E94A8F,CUST_39CA683
9681,63.59,30.13,2023-03-02 09:05:18,2023-03-02 09:17:18,2023-03-02 12:05:18,JFK Airport,Long Island City (Queens),5,Completed,,DRV_DDD5DA,CUST_3667ABF
9682,27.96,11.73,2023-03-02 16:39:48,2023-03-02 16:40:48,2023-03-02 17:27:48,LaGuardia Airport (LGA),Bay Ridge (Brooklyn),5,Completed,,DRV_F3420D,CUST_0B80161
9683,22.91,7.17,2023-03-15 19:01:38,2023-03-15 19:08:38,2023-03-15 19:34:38,Harlem (Manhattan),Flushing (Queens),4,Completed,,DRV_741E52,CUST_221FB49
9684,25.22,8.79,2023-03-20 13:31:01,2023-03-20 13:34:01,2023-03-20 14:35:01,Financial District,SoHo,3,Completed,,DRV_9E51A1,CUST_9447E06
9685,19.31,8.17,2023-03-09 16:31:53,2023-03-09 16:41:53,2023-03-09 17:36:53,Long Island City (Queens),SoHo,5,Completed,,DRV_D6B40C,CUST_C8D6AEB
9686,18.95,6.81,2023-02-19 07:31:56,2023-02-19 07:46:56,2023-02-19 08:08:56,Newark Liberty Airport (EWR),Upper East Side (Manhattan),4,Cancelled_by_Driver,Driver,DRV_6FF7F4,CUST_901377C
9687,7.82,1.47,2023-01-17 07:27:57,2023-01-17 07:33:57,2023-01-17 07:41:57,Harlem (Manhattan),Riverdale (Bronx),4,Completed,,DRV_5CC5BD,CUST_2A13715
9688,85.55,33.6,2023-03-20 10:58:03,2023-03-20 11:09:03,2023-03-20 14:34:03,Long Island City (Queens),Financial District,4,Completed,,DRV_A69084,CUST_B01E88A
9689,36.63,12.18,2023-02-26 03:35:42,2023-02-26 03:47:42,2023-02-26 04:42:42,Financial District,Bay Ridge (Brooklyn),5,Completed,,DRV_7D1889,CUST_E28B09D
